UF,ANO_ABERTURA,ANO_BAIXA,SIT_CADASTRAL,MOTIVO,QTD
SP,2005,2010,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2005,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2005,2019,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2006,Não se aplica,Ativa,NÃO INFORMADO,1868
SP,2006,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SP,2006,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,7
SP,2006,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,1
SP,2006,2008,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2006,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2006,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2006,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2007,Não se aplica,Ativa,NÃO INFORMADO,2345
SP,2007,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
SP,2007,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
SP,2007,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,6
SP,2007,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2007,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),4
SP,2007,2012,Baixada,REGISTRO CANCELADO,1
SP,2007,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2008,Não se aplica,Ativa,NÃO INFORMADO,3013
SP,2008,Não se aplica,Inapta,OMISSAO DE DECLARACOES,2
SP,2008,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
SP,2008,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,2
SP,2008,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,4
SP,2008,2008,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2008,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2008,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),4
SP,2008,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2008,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2008,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2008,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2008,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2008,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2008,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2009,Não se aplica,Ativa,NÃO INFORMADO,8574
SP,2009,Não se aplica,Inapta,OMISSAO DE DECLARACOES,8
SP,2009,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
SP,2009,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,2
SP,2009,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,53
SP,2009,Não se aplica,Suspensa,BAIXA DEFERIDA PELA RFB,1
SP,2009,2009,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2009,2009,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2009,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2009,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2009,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2009,2013,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),1
SP,2009,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SP,2009,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2009,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2009,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2010,Não se aplica,Ativa,NÃO INFORMADO,52253
SP,2010,Não se aplica,Inapta,OMISSAO DE DECLARACOES,10
SP,2010,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
SP,2010,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,3
SP,2010,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,6
SP,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,292
SP,2010,Não se aplica,Suspensa,BAIXA DEFERIDA PELA RFB,1
SP,2010,Não se aplica,Suspensa,BAIXA INDEFERIDA PELA RFB E AGUARDANDO ANALISE DO CONVENENTE,1
SP,2010,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,3
SP,2010,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,10
SP,2010,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,20
SP,2010,2010,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2010,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2010,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2010,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2010,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2010,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2010,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2010,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2010,2018,Baixada,REGISTRO CANCELADO,10
SP,2011,Não se aplica,Ativa,NÃO INFORMADO,83231
SP,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,4
SP,2011,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,4
SP,2011,Não se aplica,Suspensa,INVÁLIDO,1
SP,2011,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,1
SP,2011,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,4
SP,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,168
SP,2011,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,5
SP,2011,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,7
SP,2011,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,15
SP,2011,Não se aplica,NULA,ANULACAO POR VICIOS,1
SP,2011,2011,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2011,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
SP,2011,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2011,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SP,2011,2014,Baixada,EXTINCAO - TRATAMENTO DIFERENCIADO DADO AS ME E EPP (LEI COMPLEMENTAR 123/2006),2
SP,2011,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2011,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2011,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2011,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2011,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2011,2019,Baixada,INEXISTENTE DE FATO,2
SP,2012,Não se aplica,Ativa,NÃO INFORMADO,97122
SP,2012,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SP,2012,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,8
SP,2012,Não se aplica,Suspensa,BAIXA INICIADA EM ANALISE,2
SP,2012,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
SP,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,27
SP,2012,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,4
SP,2012,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,7
SP,2012,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,27
SP,2012,Não se aplica,NULA,ANULACAO POR VICIOS,1
SP,2012,2012,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2012,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
SP,2012,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
SP,2012,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2012,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2012,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SP,2012,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2012,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2012,2019,Baixada,INEXISTENTE DE FATO,2
SP,2013,Não se aplica,Ativa,NÃO INFORMADO,119293
SP,2013,Não se aplica,Inapta,OMISSAO DE DECLARACOES,8
SP,2013,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,12
SP,2013,Não se aplica,Suspensa,INEXISTENTE DE FATO,1
SP,2013,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,3
SP,2013,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,3
SP,2013,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,19
SP,2013,2013,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2013,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2013,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,7
SP,2013,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,8
SP,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2013,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2013,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2013,2019,Baixada,INEXISTENTE DE FATO,2
SP,2013,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2014,Não se aplica,Ativa,NÃO INFORMADO,145449
SP,2014,Não se aplica,Inapta,PRATICA IRREGULAR DE OPERACAO DE COMERCIO EXTERIOR,1
SP,2014,Não se aplica,Inapta,OMISSAO DE DECLARACOES,5
SP,2014,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,2
SP,2014,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,1
SP,2014,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,26
SP,2014,2014,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,11
SP,2014,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2014,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,6
SP,2014,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2014,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,3
SP,2014,2019,Baixada,INEXISTENTE DE FATO,1
SP,2015,Não se aplica,Ativa,NÃO INFORMADO,241488
SP,2015,Não se aplica,Inapta,INEXISTENTE DE FATO,1
SP,2015,Não se aplica,Inapta,OMISSAO DE DECLARACOES,3
SP,2015,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,4
SP,2015,Não se aplica,Suspensa,INEXISTENTE DE FATO,3
SP,2015,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
SP,2015,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,5
SP,2015,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,36
SP,2015,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
SP,2015,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,11
SP,2015,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,11
SP,2015,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2015,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2015,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2016,Não se aplica,Ativa,NÃO INFORMADO,269744
SP,2016,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
SP,2016,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,2
SP,2016,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
SP,2016,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,4
SP,2016,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,39
SP,2016,2016,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2016,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,13
SP,2016,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SP,2016,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SP,2017,Não se aplica,Ativa,NÃO INFORMADO,322803
SP,2017,Não se aplica,Inapta,LOCALIZACAO DESCONHECIDA,1
SP,2017,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,2
SP,2017,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,9
SP,2017,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,82
SP,2017,Não se aplica,NULA,ANULACAO POR VICIOS,1
SP,2017,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,9
SP,2017,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,9
SP,2017,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,4
SP,2017,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2018,Não se aplica,Ativa,NÃO INFORMADO,436686
SP,2018,Não se aplica,Suspensa,INTERRUPCAO TEMPORARIA DAS ATIVIDADES,1
SP,2018,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
SP,2018,Não se aplica,Suspensa,INDICIO INTERPOS. FRAUDULENTA,1
SP,2018,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,2
SP,2018,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,4
SP,2018,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
SP,2018,2018,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2018,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,8
SP,2018,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
SP,2018,2020,Baixada,INEXISTENTE DE FATO,1
SP,2019,Não se aplica,Ativa,NÃO INFORMADO,615618
SP,2019,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,2
SP,2019,Não se aplica,Suspensa,DETERMINACAO JUDICIAL,3
SP,2019,Não se aplica,Suspensa,INCONSISTÊNCIA CADASTRAL,2
SP,2019,Não se aplica,NULA,ANULACAO POR MULTICIPLIDADE,1
SP,2019,2019,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,16
SP,2019,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,2
SP,2019,2020,Baixada,INEXISTENTE DE FATO,5
SP,2020,Não se aplica,Ativa,NÃO INFORMADO,396802
SP,2020,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,5
TO,2005,Não se aplica,Ativa,NÃO INFORMADO,20
TO,2005,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
TO,2006,Não se aplica,Ativa,NÃO INFORMADO,16
TO,2007,Não se aplica,Ativa,NÃO INFORMADO,24
TO,2008,Não se aplica,Ativa,NÃO INFORMADO,33
TO,2009,Não se aplica,Ativa,NÃO INFORMADO,40
TO,2010,Não se aplica,Ativa,NÃO INFORMADO,4073
TO,2010,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,25
TO,2010,2018,Baixada,REGISTRO CANCELADO,1
TO,2011,Não se aplica,Ativa,NÃO INFORMADO,2543
TO,2011,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
TO,2011,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,5
TO,2012,Não se aplica,Ativa,NÃO INFORMADO,2768
TO,2012,Não se aplica,Suspensa,PEDIDO DE BAIXA INDEFERIDA,1
TO,2013,Não se aplica,Ativa,NÃO INFORMADO,4085
TO,2013,2017,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
TO,2014,Não se aplica,Ativa,NÃO INFORMADO,4686
TO,2014,2015,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
TO,2015,Não se aplica,Ativa,NÃO INFORMADO,6488
TO,2016,Não se aplica,Ativa,NÃO INFORMADO,6522
TO,2016,Não se aplica,Inapta,OMISSAO DE DECLARACOES,1
TO,2016,2020,Baixada,EXTINCAO POR ENCERRAMENTO LIQUIDACAO VOLUNTARIA,1
TO,2017,Não se aplica,Ativa,NÃO INFORMADO,8371
TO,2018,Não se aplica,Ativa,NÃO INFORMADO,9528
TO,2019,Não se aplica,Ativa,NÃO INFORMADO,12836
TO,2019,2020,Baixada,INEXISTENTE DE FATO,1
TO,2020,Não se aplica,Ativa,NÃO INFORMADO,8239
